"datetime","airTemperature_degF","lakeElevation_ft","outflow_cfs","precipitation_in"
2019-01-03 02:00:00,"23.5","1092.18","154","0"
2019-01-03 03:00:00,"21.3","1092.19","154","0"
2019-01-03 04:00:00,"20.6","1092.19","155","0"
2019-01-03 05:00:00,"20.8","1092.18","154","0"
2019-01-03 06:00:00,"21.6","1092.19","154","0"
2019-01-03 07:00:00,"21.7","1092.19","155","0"
2019-01-03 08:00:00,"22","1092.17","155","0"
2019-01-03 09:00:00,"22.9","1092.17","154","0"
2019-01-03 10:00:00,"24.8","1092.17","154","0"
2019-01-03 11:00:00,"28.1","1092.18","154","0"
2019-01-03 12:00:00,"30.3","1092.2","155","0"
2019-01-03 13:00:00,"31.1","1092.15","155","0.02"
2019-01-03 14:00:00,"30.9","1092.21","154","0"
2019-01-03 15:00:00,"31.1","1092.16","155","0"
2019-01-03 16:00:00,"30.8","1092.17","154","0.01"
2019-01-03 17:00:00,"30.4","1092.16","154","0"
2019-01-03 18:00:00,"29.8","1092.14","154","0"
2019-01-03 19:00:00,"29.3","1092.17","154","0"
2019-01-03 20:00:00,"29.3","1092.17","154","0"
2019-01-03 21:00:00,"28.9","1092.17","154","0"
2019-01-03 22:00:00,"28.6","1092.16","154","0"
2019-01-03 23:00:00,"28.8","1092.18","154","0"
2019-01-04 00:00:00,"28.9","1092.14","154","0"
2019-01-04 01:00:00,"28.5","1092.15","152","0"
2019-01-04 02:00:00,"28.5","1092.16","152","0"
2019-01-04 03:00:00,"29.1","1092.16","154","0"
2019-01-04 04:00:00,"29.3","1092.15","155","0"
2019-01-04 05:00:00,"29.1","1092.15","154","0"
2019-01-04 06:00:00,"29.6","1092.16","154","0"
2019-01-04 07:00:00,"28.6","1092.15","152","0"
2019-01-04 08:00:00,"28.2","1092.15","152","0"
2019-01-04 09:00:00,"29.7","1092.15","154","0"
2019-01-04 10:00:00,"32","1092.14","152","0"
2019-01-04 11:00:00,"33.6","1092.16","154","0"
2019-01-04 12:00:00,"35.4","1092.14","152","0"
2019-01-04 13:00:00,"36.9","1092.16","154","0"
2019-01-04 14:00:00,"39","1092.15","152","0"
2019-01-04 15:00:00,"39","1092.14","152","0"
2019-01-04 16:00:00,"37.1","1092.14","154","0"
2019-01-04 17:00:00,"31.8","1092.14","152","0"
2019-01-04 18:00:00,"31.5","1092.14","154","0"
2019-01-04 19:00:00,"29.6","1092.14","152","0"
2019-01-04 20:00:00,"27.6","1092.15","152","0"
2019-01-04 21:00:00,"27.7","1092.13","151","0"
2019-01-04 22:00:00,"32.9","1092.14","151","0"
2019-01-04 23:00:00,"28.9","1092.12","151","0"
2019-01-05 00:00:00,"27.3","1092.14","152","0"
2019-01-05 01:00:00,"26.5","1092.11","152","0"
2019-01-05 02:00:00,"26.5","1092.14","152","0"
2019-01-05 03:00:00,"26","1092.14","151","0"
2019-01-05 04:00:00,"26.2","1092.13","152","0"
2019-01-05 05:00:00,"25.7","1092.1","151","0"
2019-01-05 06:00:00,"25.5","1092.11","151","0"
2019-01-05 07:00:00,"26.4","1092.15","151","0"
2019-01-05 08:00:00,"30.7","1092.14","151","0"
2019-01-05 09:00:00,"32.2","1092.1","151","0"
2019-01-05 10:00:00,"32.4","1092.1","151","0"
2019-01-05 11:00:00,"33.2","1092.14","152","0.03"
2019-01-05 12:00:00,"33.9","1092.1","151","0"
2019-01-05 13:00:00,"35.1","1092.14","152","0"
2019-01-05 14:00:00,"36.1","1092.12","151","0"
2019-01-05 15:00:00,"36.2","1092.14","152","0"
2019-01-05 16:00:00,"34.8","1092.07","149","0.01"
2019-01-05 17:00:00,"33","1092.1","151","0"
2019-01-05 18:00:00,"31.6","1092.1","151","0"
2019-01-05 19:00:00,"30.7","1092.12","152","0"
2019-01-05 20:00:00,"30.7","1092.08","151","0"
2019-01-05 21:00:00,"28.6","1092.11","151","0"
2019-01-05 22:00:00,"31.8","1092.11","149","0"
2019-01-05 23:00:00,"32.3","1092.08","149","0"
2019-01-06 00:00:00,"33.1","1092.12","151","0"
2019-01-06 01:00:00,"33","1092.07","149","0"
2019-01-06 02:00:00,"33","1092.07","149","0"
2019-01-06 03:00:00,"32.5","1092.11","149","0"
2019-01-06 04:00:00,"32.2","1092.1","151","0"
2019-01-06 05:00:00,"31.6","1092.09","151","0"
2019-01-06 06:00:00,"31.6","1092.1","149","0"
2019-01-06 07:00:00,"31.1","1092.08","151","0"
2019-01-06 08:00:00,"30.9","1092.1","149","0"
2019-01-06 09:00:00,"32","1092.1","149","0"
2019-01-06 10:00:00,"33.5","1092.1","149","0"
2019-01-06 11:00:00,"36","1092.08","149","0"
2019-01-06 12:00:00,"34.3","1092.08","149","0"
2019-01-06 13:00:00,"34.2","1092.08","149","0"
2019-01-06 14:00:00,"32.5","1092.02","149","0"
2019-01-06 15:00:00,"28.4","1092.07","149","0"
2019-01-06 16:00:00,"26","1092.09","149","0"
2019-01-06 17:00:00,"24.2","1092.06","149","0"
2019-01-06 18:00:00,"21.7","1092.04","148","0"
2019-01-06 19:00:00,"21.7","1092","149","0"
2019-01-06 20:00:00,"20","1092.04","149","0"
2019-01-06 21:00:00,"17.9","1092.11","149","0"
2019-01-06 22:00:00,"16.4","1092.08","149","0"
2019-01-06 23:00:00,"15.5","1092.05","148","0"
2019-01-07 00:00:00,"14.2","1092.05","148","0"
2019-01-07 01:00:00,"12.5","1092.01","149","0"
2019-01-07 02:00:00,"11.4","1092.03","149","0"
2019-01-07 03:00:00,"10.3","1092.14","149","0"
2019-01-07 04:00:00,"9.4","1092.09","148","0"
2019-01-07 05:00:00,"8.6","1092.06","148","0"
2019-01-07 06:00:00,"7.8","1092.04","148","0"
2019-01-07 07:00:00,"7.2","1092.04","146","0"
2019-01-07 08:00:00,"7.2","1092.07","149","0"
2019-01-07 09:00:00,"9","1092.03","148","0"
2019-01-07 10:00:00,"10.8","1092.09","148","0"
2019-01-07 11:00:00,"13.7","1092.04","148","0"
2019-01-07 12:00:00,"15.7","1092.05","148","0"
2019-01-07 13:00:00,"17.2","1092.04","146","0"
2019-01-07 14:00:00,"18","1092.04","146","0"
2019-01-07 15:00:00,"18.8","1092.05","146","0"
2019-01-07 16:00:00,"17.4","1092.04","148","0"
2019-01-07 17:00:00,"16.5","1092","148","0"
2019-01-07 18:00:00,"16.4","1092.04","148","0"
2019-01-07 19:00:00,"16","1092.05","148","0"
2019-01-07 20:00:00,"16.5","1092","146","0"
2019-01-07 21:00:00,"16.8","1092.01","146","0"
2019-01-07 22:00:00,"17","1092.03","148","0"
2019-01-07 23:00:00,"17.5","1092.04","148","0"
2019-01-08 00:00:00,"18","1092.05","148","0"
2019-01-08 01:00:00,"18.5","1092.01","148","0"
2019-01-08 02:00:00,"16.3","1092","148","0"
2019-01-08 03:00:00,"16.2","1092.02","146","0"
2019-01-08 04:00:00,"16","1091.98","146","0"
2019-01-08 05:00:00,"16.7","1092.01","146","0"
2019-01-08 06:00:00,"17.6","1092","148","0"
2019-01-08 07:00:00,"17.9","1091.99","146","0"
2019-01-08 08:00:00,"18.9","1091.95","148","0"
2019-01-08 09:00:00,"19.6","1092.01","148","0"
2019-01-08 10:00:00,"20.2","1091.94","146","0"
2019-01-08 11:00:00,"21.7","1091.99","148","0"
2019-01-08 12:00:00,"21.9","1092.02","145","0"
2019-01-08 13:00:00,"23.5","1091.99","146","0"
2019-01-08 14:00:00,"24.2","1091.98","148","0"
2019-01-08 15:00:00,"23.9","1092.01","146","0"
2019-01-08 16:00:00,"24.1","1092.02","146","0"
2019-01-08 17:00:00,"23.6","1092","145","0"
2019-01-08 18:00:00,"24.1","1092.03","145","0"
2019-01-08 19:00:00,"24.4","1092.03","146","0"
2019-01-08 20:00:00,"25.6","1092","146","0"
2019-01-08 21:00:00,"30","1092.02","146","0"
2019-01-08 22:00:00,"29.2","1092.03","146","0"
2019-01-08 23:00:00,"30","1092.02","146","0"
2019-01-09 00:00:00,"30.6","1091.97","146","0"
2019-01-09 01:00:00,"30.6","1091.99","146","0"
2019-01-09 02:00:00,"30.8","1091.98","148","0"
2019-01-09 03:00:00,"31.6","1092.02","146","0"
2019-01-09 04:00:00,"31.55","1092.0175","146","0"
2019-01-09 05:00:00,"31.5","1092.015","148","0"
2019-01-09 06:00:00,"31.45","1092.0125","148","0"
2019-01-09 07:00:00,"31.4","1092.01","148","0"
2019-01-09 08:00:00,"31.5","1092.02","148","0"
2019-01-09 09:00:00,"31.7","1092.05","148","0"
2019-01-09 10:00:00,"31.8","1092.03","148","0"
2019-01-09 11:00:00,"32","1092.04","148","0"
2019-01-09 12:00:00,"31.6","1091.99","146","0"
2019-01-09 13:00:00,"31.7","1092.04","149","0.01"
2019-01-09 14:00:00,"31.9","1092.05","146","0"
2019-01-09 15:00:00,"32","1092.08","146","0"
2019-01-09 16:00:00,"32.1","1092.07","59","0.01"
2019-01-09 17:00:00,"31.6","1092.08","61","0"
2019-01-09 18:00:00,"30.8","1092.03","61","0"
2019-01-09 19:00:00,"30.7","1092.02","146","0"
2019-01-09 20:00:00,"30.1","1092","146","0"
2019-01-09 21:00:00,"29.3","1092.03","148","0"
2019-01-09 22:00:00,"28.3","1092.02","146","0"
2019-01-09 23:00:00,"27.4","1092.03","148","0"
2019-01-10 00:00:00,"26.6","1092.02","148","0"
2019-01-10 01:00:00,"26.6","1092.02","148","0"
2019-01-10 02:00:00,"26.4","1092.02","146","0"
2019-01-10 03:00:00,"26.7","1092","148","0"
2019-01-10 04:00:00,"26.3","1091.97","148","0"
2019-01-10 05:00:00,"25.8","1092.03","146","0"
2019-01-10 06:00:00,"25.2","1092.01","146","0"
2019-01-10 07:00:00,"24.2","1092.03","145","0"
2019-01-10 08:00:00,"24.5","1091.99","148","0"
2019-01-10 09:00:00,"24.7","1091.96","146","0"
2019-01-10 10:00:00,"24.7","1092.04","146","0"
2019-01-10 11:00:00,"23.8","1091.97","146","0"
2019-01-10 12:00:00,"23.6","1091.97","146","0"
2019-01-10 13:00:00,"25.2","1091.97","146","0.01"
2019-01-10 14:00:00,"24.7","1091.97","145","0"
2019-01-10 15:00:00,"22.7","1091.97","146","0"
2019-01-10 16:00:00,"22.2","1092","146","0"
2019-01-10 17:00:00,"19.9","1092","146","0"
2019-01-10 18:00:00,"19.6","1091.98","146","0"
2019-01-10 19:00:00,"18.5","1092","146","0"
2019-01-10 20:00:00,"17.7","1092","146","0"
2019-01-10 21:00:00,"17.3","1091.96","148","0"
2019-01-10 22:00:00,"16.5","1092","146","0"
2019-01-10 23:00:00,"15.5","1091.97","145","0"
2019-01-11 00:00:00,"15.7","1091.96","145","0"
2019-01-11 01:00:00,"15.3","1091.96","145","0"
2019-01-11 02:00:00,"15.1","1091.98","145","0"
2019-01-11 03:00:00,"14.6","1091.96","146","0"
2019-01-11 04:00:00,"13.8","1091.97","145","0"
2019-01-11 05:00:00,"12.9","1091.94","145","0"
2019-01-11 06:00:00,"12.2","1091.94","145","0"
2019-01-11 07:00:00,"11.6","1091.94","146","0"
2019-01-11 08:00:00,"10.9","1091.96","146","0"
2019-01-11 09:00:00,"11.2","1091.96","146","0"
2019-01-11 10:00:00,"12.7","1091.95","145","0"
2019-01-11 11:00:00,"14","1091.95","144","0"
2019-01-11 12:00:00,"14.6","1091.96","145","0"
2019-01-11 13:00:00,"15.3","1091.98","145","0"
2019-01-11 14:00:00,"14.7","1091.94","145","0"
2019-01-11 15:00:00,"12.8","1091.94","145","0"
2019-01-11 16:00:00,"11.1","1091.94","144","0"
2019-01-11 17:00:00,"8.9","1091.94","145","0"
2019-01-11 18:00:00,"6.9","1091.94","145","0"
2019-01-11 19:00:00,"5.5","1091.93","145","0"
2019-01-11 20:00:00,"4.5","1091.94","145","0"
2019-01-11 21:00:00,"4","1091.92","145","0"
2019-01-11 22:00:00,"3.2","1091.91","145","0"
2019-01-11 23:00:00,"2.7","1091.92","144","0"
2019-01-12 00:00:00,"2.5","1091.92","144","0"
2019-01-12 01:00:00,"1.8","1091.94","144","0"
2019-01-12 02:00:00,"1.1","1091.93","145","0"
2019-01-12 03:00:00,"1.5","1091.92","144","0"
2019-01-12 04:00:00,"1.6","1091.89","145","0"
2019-01-12 05:00:00,"2","1091.92","145","0"
2019-01-12 06:00:00,"1.9","1091.92","145","0"
2019-01-12 07:00:00,"2","1091.89","145","0"
2019-01-12 08:00:00,"0.4","1091.91","144","0"
2019-01-12 09:00:00,"5","1091.91","144","0"
2019-01-12 10:00:00,"7.4","1091.89","144","0"
2019-01-12 11:00:00,"9.9","1091.89","146","0"
2019-01-12 12:00:00,"13","1091.91","145","0"
2019-01-12 13:00:00,"15","1091.88","145","0"
2019-01-12 14:00:00,"15.9","1091.87","145","0"
2019-01-12 15:00:00,"15.9","1091.9","144","0"
2019-01-12 16:00:00,"13.7","1091.89","145","0"
2019-01-12 17:00:00,"11.8","1091.86","144","0"
2019-01-12 18:00:00,"9.7","1091.87","144","0"
2019-01-12 19:00:00,"9","1091.88","144","0"
2019-01-12 20:00:00,"8.2","1091.88","144","0"
2019-01-12 21:00:00,"6.9","1091.85","145","0"
2019-01-12 22:00:00,"5.3","1091.9","145","0"
2019-01-12 23:00:00,"6","1091.88","145","0"
2019-01-13 00:00:00,"4.6","1091.86","144","0"
2019-01-13 01:00:00,"4.1","1091.82","144","0"
2019-01-13 02:00:00,"4.1","1091.88","144","0"
2019-01-13 03:00:00,"4.3","1091.87","142","0"
2019-01-13 04:00:00,"3.4","1091.85","144","0"
2019-01-13 05:00:00,"3.9","1091.84","144","0"
2019-01-13 06:00:00,"3.8","1091.86","144","0"
2019-01-13 07:00:00,"2.9","1091.86","145","0"
2019-01-13 08:00:00,"1.4","1091.83","144","0"
2019-01-13 09:00:00,"3.2","1091.85","144","0"
2019-01-13 10:00:00,"6.9","1091.85","144","0"
2019-01-13 11:00:00,"9.9","1091.82","144","0"
2019-01-13 12:00:00,"13.8","1091.85","145","0"
2019-01-13 13:00:00,"16.3","1091.85","144","0"
2019-01-13 14:00:00,"16.6","1091.83","144","0"
2019-01-13 15:00:00,"16.4","1091.84","144","0"
2019-01-13 16:00:00,"14.6","1091.82","144","0"
2019-01-13 17:00:00,"12.2","1091.83","142","0"
2019-01-13 18:00:00,"9","1091.83","142","0"
2019-01-13 19:00:00,"7.3","1091.83","145","0"
2019-01-13 20:00:00,"5.2","1091.82","142","0"
2019-01-13 21:00:00,"4.5","1091.81","144","0"
2019-01-13 22:00:00,"2.3","1091.82","144","0"
2019-01-13 23:00:00,"1.6","1091.81","145","0"
2019-01-14 00:00:00,"0.4","1091.81","144","0"
2019-01-14 01:00:00,"-0.5","1091.82","144","0"
2019-01-14 02:00:00,"-1.3","1091.82","144","0"
2019-01-14 03:00:00,"-3.1","1091.81","142","0"
2019-01-14 04:00:00,"-3.3","1091.81","144","0"
2019-01-14 05:00:00,"-4.1","1091.8","144","0"
2019-01-14 06:00:00,"-4.7","1091.81","144","0"
2019-01-14 07:00:00,"-5.1","1091.8","142","0"
2019-01-14 08:00:00,"-5.4","1091.78",NA,"0"
2019-01-14 09:00:00,"-1.2","1091.8",NA,"0"
2019-01-14 10:00:00,"4.7","1091.79",NA,"0"
2019-01-14 11:00:00,"10.1","1091.79",NA,"0"
2019-01-14 12:00:00,"15.9","1091.8",NA,"0"
2019-01-14 13:00:00,"20.6","1091.8",NA,"0"
2019-01-14 14:00:00,"24.2","1091.77",NA,"0"
2019-01-14 15:00:00,"24.6","1091.78",NA,"0"
2019-01-14 16:00:00,"22.5","1091.78",NA,"0"
2019-01-14 17:00:00,"19.7","1091.79",NA,"0"
2019-01-14 18:00:00,"19.4","1091.78",NA,"0"
2019-01-14 19:00:00,"16.9","1091.78",NA,"0"
2019-01-14 20:00:00,"15.2","1091.77",NA,"0"
2019-01-14 21:00:00,"14.9","1091.78",NA,"0"
2019-01-14 22:00:00,"13.6","1091.79",NA,"0"
2019-01-14 23:00:00,"11.9","1091.79",NA,"0"
2019-01-15 00:00:00,"9.6","1091.77",NA,"0"
2019-01-15 01:00:00,"8.6","1091.75",NA,"0"
2019-01-15 02:00:00,"8.3","1091.75",NA,"0"
2019-01-15 03:00:00,"7.7","1091.74",NA,"0"
2019-01-15 04:00:00,"8.2","1091.75",NA,"0"
2019-01-15 05:00:00,"9.6","1091.77",NA,"0"
2019-01-15 06:00:00,"8.6","1091.75",NA,"0"
2019-01-15 07:00:00,"9.9","1091.75",NA,"0"
2019-01-15 08:00:00,"13.3","1091.75",NA,"0"
2019-01-15 09:00:00,"18.5","1091.73",NA,"0"
2019-01-15 10:00:00,"19.2","1091.74",NA,"0"
2019-01-15 11:00:00,"21.8","1091.76",NA,"0"
2019-01-15 12:00:00,"23.9","1091.76",NA,"0"
2019-01-15 13:00:00,"23.5","1091.73",NA,"0"
2019-01-15 14:00:00,"24.5","1091.72",NA,"0"
2019-01-15 15:00:00,"25","1091.72",NA,"0"
2019-01-15 16:00:00,"25","1091.73",NA,"0"
2019-01-15 17:00:00,"23.4","1091.74",NA,"0"
2019-01-15 18:00:00,"23.6","1091.74",NA,"0"
2019-01-15 19:00:00,"22.9","1091.73",NA,"0"
2019-01-15 20:00:00,"22.8","1091.72",NA,"0"
2019-01-15 21:00:00,"22.8","1091.71",NA,"0"
2019-01-15 22:00:00,"22.7","1091.71",NA,"0"
2019-01-15 23:00:00,"22.4","1091.73",NA,"0"
2019-01-16 00:00:00,"23.7","1091.72",NA,"0"
2019-01-16 01:00:00,"24.4","1091.73",NA,"0"
2019-01-16 02:00:00,"20.4","1091.72",NA,"0"
2019-01-16 03:00:00,"22","1091.7",NA,"0"
2019-01-16 04:00:00,"22.9","1091.7",NA,"0"
2019-01-16 05:00:00,"22.3","1091.7",NA,"0"
2019-01-16 06:00:00,"24.6","1091.72",NA,"0"
2019-01-16 07:00:00,"23.8","1091.7",NA,"0"
2019-01-16 08:00:00,"24.6","1091.72",NA,"0"
2019-01-16 09:00:00,"25.1","1091.67",NA,"0"
2019-01-16 10:00:00,"26.3","1091.69",NA,"0"
2019-01-16 11:00:00,"28.6","1091.72",NA,"0"
2019-01-16 12:00:00,"29.3","1091.75",NA,"0"
2019-01-16 13:00:00,"29.9","1091.76",NA,"0"
2019-01-16 14:00:00,"31.1","1091.74",NA,"0"
2019-01-16 15:00:00,"31","1091.73",NA,"0"
2019-01-16 16:00:00,"30.8","1091.73",NA,"0"
2019-01-16 17:00:00,"30.3","1091.74",NA,"0"
2019-01-16 18:00:00,"29.4","1091.72",NA,"0"
2019-01-16 19:00:00,"29.2","1091.74",NA,"0"
2019-01-16 20:00:00,"26.5","1091.74",NA,"0"
2019-01-16 21:00:00,"23.4","1091.78",NA,"0"
2019-01-16 22:00:00,"20.3","1091.73",NA,"0"
2019-01-16 23:00:00,"16.3","1091.76",NA,"0"
2019-01-17 00:00:00,"12.4","1091.74",NA,"0"
2019-01-17 01:00:00,"10.4","1091.73",NA,"0"
2019-01-17 02:00:00,"9","1091.72",NA,"0"
2019-01-17 03:00:00,"6.1","1091.72",NA,"0"
2019-01-17 04:00:00,"4.8","1091.74",NA,"0"
2019-01-17 05:00:00,"3.1","1091.73",NA,"0"
2019-01-17 06:00:00,"0.6","1091.72",NA,"0"
2019-01-17 07:00:00,"-1","1091.73",NA,"0"
2019-01-17 08:00:00,"-0.9","1091.72",NA,"0"
2019-01-17 09:00:00,"2.5","1091.73",NA,"0"
2019-01-17 10:00:00,"6.9","1091.73",NA,"0"
2019-01-17 11:00:00,"9.9","1091.72",NA,"0"
2019-01-17 12:00:00,"13.2","1091.72",NA,"0"
2019-01-17 13:00:00,"15.7","1091.73",NA,"0"
2019-01-17 14:00:00,"17.4","1091.72",NA,"0"
2019-01-17 15:00:00,"17.9","1091.72",NA,"0"
2019-01-17 16:00:00,"16.4","1091.71",NA,"0"
2019-01-17 17:00:00,"13.3","1091.7",NA,"0"
2019-01-17 18:00:00,"10.8","1091.71",NA,"0"
2019-01-17 19:00:00,"11.4","1091.7",NA,"0"
2019-01-17 20:00:00,"12.4","1091.72",NA,"0"
2019-01-17 21:00:00,"13.1","1091.69",NA,"0"
2019-01-17 22:00:00,"13.6","1091.73",NA,"0"
2019-01-17 23:00:00,"13.7","1091.72",NA,"0"
2019-01-18 00:00:00,"14.3","1091.72",NA,"0"
2019-01-18 01:00:00,"14","1091.7",NA,"0"
2019-01-18 02:00:00,"14.3","1091.71",NA,"0"
2019-01-18 03:00:00,"14.7","1091.71",NA,"0"
2019-01-18 04:00:00,"14.1","1091.71",NA,"0"
2019-01-18 05:00:00,"15","1091.7",NA,"0"
2019-01-18 06:00:00,"15.4","1091.69",NA,"0"
2019-01-18 07:00:00,"16.1","1091.71",NA,"0"
2019-01-18 08:00:00,"17.1","1091.67",NA,"0"
2019-01-18 09:00:00,"18","1091.7",NA,"0"
2019-01-18 10:00:00,"19.3","1091.69",NA,"0"
2019-01-18 11:00:00,"20.9","1091.71",NA,"0"
2019-01-18 12:00:00,"22.9","1091.69",NA,"0"
2019-01-18 13:00:00,"23.8","1091.7",NA,"0"
2019-01-18 14:00:00,"24.6","1091.7",NA,"0"
2019-01-18 15:00:00,"26.8","1091.69",NA,"0"
2019-01-18 16:00:00,"25.7","1091.69",NA,"0"
2019-01-18 17:00:00,"27.5","1091.7",NA,"0"
2019-01-18 18:00:00,"26.5","1091.68",NA,"0"
2019-01-18 19:00:00,"25.8","1091.69",NA,"0"
2019-01-18 20:00:00,"27.2","1091.68",NA,"0"
2019-01-18 21:00:00,"27.8","1091.68",NA,"0"
2019-01-18 22:00:00,"27.9","1091.68",NA,"0"
2019-01-18 23:00:00,"26","1091.68",NA,"0"
2019-01-19 00:00:00,"25.9","1091.71",NA,"0"
2019-01-19 01:00:00,"25.1","1091.68",NA,"0"
2019-01-19 02:00:00,"22.9","1091.68",NA,"0"
2019-01-19 03:00:00,"21.1","1091.68",NA,"0"
2019-01-19 04:00:00,"19.1","1091.69",NA,"0"
2019-01-19 05:00:00,"16.8","1091.67",NA,"0"
2019-01-19 06:00:00,"16.3","1091.68",NA,"0"
2019-01-19 07:00:00,"16.4","1091.67",NA,"0"
2019-01-19 08:00:00,"15.1","1091.66",NA,"0"
2019-01-19 09:00:00,"15.1","1091.68",NA,"0"
2019-01-19 10:00:00,"17","1091.66",NA,"0"
2019-01-19 11:00:00,"18.4","1091.68",NA,"0"
2019-01-19 12:00:00,"18.3","1091.68",NA,"0"
2019-01-19 13:00:00,"18.6","1091.67",NA,"0"
2019-01-19 14:00:00,"18.6","1091.68",NA,"0"
2019-01-19 15:00:00,"18.6","1091.68",NA,"0"
2019-01-19 16:00:00,"17.2","1091.67",NA,"0"
2019-01-19 17:00:00,"17","1091.66",NA,"0"
2019-01-19 18:00:00,"15.8","1091.67",NA,"0"
2019-01-19 19:00:00,"15.7","1091.68",NA,"0"
2019-01-19 20:00:00,"15.7","1091.68",NA,"0"
2019-01-19 21:00:00,"15.7","1091.66",NA,"0"
2019-01-19 22:00:00,"14.8","1091.67",NA,"0"
2019-01-19 23:00:00,"13.3","1091.68",NA,"0"
2019-01-20 00:00:00,"12","1091.7",NA,"0"
2019-01-20 01:00:00,"11.7","1091.71",NA,"0"
2019-01-20 02:00:00,"11.2","1091.69",NA,"0"
2019-01-20 03:00:00,"10.5","1091.69",NA,"0"
2019-01-20 04:00:00,"9.8","1091.67",NA,"0"
2019-01-20 05:00:00,"9.6","1091.7",NA,"0"
2019-01-20 06:00:00,"10.1","1091.74",NA,"0"
2019-01-20 07:00:00,"10.7","1091.73",NA,"0"
2019-01-20 08:00:00,"10.6","1091.74",NA,"0"
2019-01-20 09:00:00,"12","1091.78",NA,"0"
2019-01-20 10:00:00,"13.8","1091.73",NA,"0"
2019-01-20 11:00:00,"14.8","1091.74",NA,"0"
2019-01-20 12:00:00,"14.7","1091.75",NA,"0"
2019-01-20 13:00:00,"15.8","1091.73",NA,"0"
2019-01-20 14:00:00,"16","1091.7",NA,"0"
2019-01-20 15:00:00,"16.5","1091.73",NA,"0"
2019-01-20 16:00:00,"16.6","1091.75",NA,"0"
2019-01-20 17:00:00,"16.2","1091.77",NA,"0"
2019-01-20 18:00:00,"14","1091.73",NA,"0"
2019-01-20 19:00:00,"6.1","1091.71",NA,"0"
2019-01-20 20:00:00,"2.6","1091.74",NA,"0"
2019-01-20 21:00:00,"-0.2","1091.75",NA,"0"
2019-01-20 22:00:00,"-1.7","1091.64",NA,"0"
2019-01-20 23:00:00,"-2.1","1091.74",NA,"0"
2019-01-21 00:00:00,"-2.4","1091.75",NA,"0"
2019-01-21 01:00:00,"-2.5","1091.72",NA,"0"
2019-01-21 02:00:00,"-3.3","1091.72",NA,"0"
2019-01-21 03:00:00,"-4","1091.71",NA,"0"
2019-01-21 04:00:00,"-4.9","1091.69",NA,"0"
2019-01-21 05:00:00,"-4.9","1091.64",NA,"0"
2019-01-21 06:00:00,"-4.9","1091.71",NA,"0"
2019-01-21 07:00:00,"-5.6","1091.68",NA,"0"
